url,parsed_category,manual_category_id,manual_category_en,manual_category,s3_url
https://rutube.ru/video/b3c25f93b927d7bc6a3cf92cb2074140/,"('#ИсламРелигияДобра', 63, 'Религия')",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/b3c25f93b927d7bc6a3cf92cb2074140.mp4
https://rutube.ru/video/76ac864fe7787b5cb508d5a3dfab576c/,"('Крестим Дамира (Димитрия) 8-08-2024', 63, 'Религия')",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/76ac864fe7787b5cb508d5a3dfab576c.mp4
https://rutube.ru/video/ef96a91470a0020f1233c25ba49d9ac7/,"('коран', 63, 'Религия')",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/ef96a91470a0020f1233c25ba49d9ac7.mp4
https://rutube.ru/shorts/fdfd4ebeceff5158f2dd2a5318d07cee/,"(None, None, None)",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/fdfd4ebeceff5158f2dd2a5318d07cee.mp4
https://rutube.ru/video/8608f8b0c04cc1d89215dba28b1b0e76/,"('Проповедь Святейшего Патриарха Кирилла в праздник Успения Божией Матери', 63, 'Религия')",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/8608f8b0c04cc1d89215dba28b1b0e76.mp4
https://rutube.ru/video/163ec52129729061ea09fbc3b087bf5b/,"('-_-  ваши вопросы', 63, 'Религия')",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/163ec52129729061ea09fbc3b087bf5b.mp4
https://rutube.ru/video/fda3274c28196c92e6c37772b9fe19cd/,"('1994-12-27 Рождественская Ганапатипуле', 63, 'Религия')",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/fda3274c28196c92e6c37772b9fe19cd.mp4
https://rutube.ru/video/f64e7965460be583aecdc9e6699e98a8/,"('Обращение митрополита Кирилла в связи с ситуацией в Курской области', 63, 'Религия')",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/f64e7965460be583aecdc9e6699e98a8.mp4
https://rutube.ru/video/47381bd44023b22e8a49c6c8bcd2f90f/,"('Проповедь о богатстве, протоиерея Ростислава Петрова на Евангелие дня, 16 декабря  2018г.', 63, 'Религия')",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/47381bd44023b22e8a49c6c8bcd2f90f.mp4
https://rutube.ru/video/80afd22556ea25fba608c1415daeeb5d/,"('Общее презентационное видео о группе MAPEI SPA', 62, 'Строительство и ремонт')",34,Construction and renovation,Строительство и ремонт,https://storage.yandexcloud.net/rutube-tagging/80afd22556ea25fba608c1415daeeb5d.mp4
https://rutube.ru/video/698c057cfd5e125e0931ddfd4be398e6/,"('3. первый этаж трансформаторная', 62, 'Строительство и ремонт')",34,Construction and renovation,Строительство и ремонт,https://storage.yandexcloud.net/rutube-tagging/698c057cfd5e125e0931ddfd4be398e6.mp4
https://rutube.ru/video/54163b866629a20fcc76042d7146b3d1/,"('5. первый этаж ИТП', 62, 'Строительство и ремонт')",34,Construction and renovation,Строительство и ремонт,https://storage.yandexcloud.net/rutube-tagging/54163b866629a20fcc76042d7146b3d1.mp4
https://rutube.ru/video/73de581e80e6a8d3378988bf11764514/,"('Электромонтаж Сергей !!!', 62, 'Строительство и ремонт')",34,Construction and renovation,Строительство и ремонт,https://storage.yandexcloud.net/rutube-tagging/73de581e80e6a8d3378988bf11764514.mp4
https://rutube.ru/video/350d69b2510cca0bb81072ec5f1f0dda/,"('Строительство, продолжаем свозить грязь', 62, 'Строительство и ремонт')",34,Construction and renovation,Строительство и ремонт,https://storage.yandexcloud.net/rutube-tagging/350d69b2510cca0bb81072ec5f1f0dda.mp4
https://rutube.ru/video/4b520e59f04f491bddd9c9c60e6ae6e0/,"('Строительство, уронили самосвал, засыпка', 62, 'Строительство и ремонт')",34,Construction and renovation,Строительство и ремонт,https://storage.yandexcloud.net/rutube-tagging/4b520e59f04f491bddd9c9c60e6ae6e0.mp4
https://rutube.ru/video/7ef1f9b4b9ae64690b5e92e5f350bac8/,"('ЛАНДШАФТНЫЕ РАБОТЫ СТРОИМ ДОМ МЕЧТЫ #домснуля #доммечты', 62, 'Строительство и ремонт')",34,Construction and renovation,Строительство и ремонт,https://storage.yandexcloud.net/rutube-tagging/7ef1f9b4b9ae64690b5e92e5f350bac8.mp4
https://rutube.ru/shorts/b895019727812bade28be818caa7c4b6/,"(None, None, None)",34,Construction and renovation,Строительство и ремонт,https://storage.yandexcloud.net/rutube-tagging/b895019727812bade28be818caa7c4b6.mp4
https://rutube.ru/video/c6376a5d1e3fdd44659591a3abe1b9b1/,"('Работа ГСУ республика Калмыкия', 62, 'Строительство и ремонт')",34,Construction and renovation,Строительство и ремонт,https://storage.yandexcloud.net/rutube-tagging/c6376a5d1e3fdd44659591a3abe1b9b1.mp4
https://rutube.ru/video/dc0fb04d6e174f25110bbe6911a579a6/,"('Прогулка по саду 21 сентября 2024 г. ( 1 часть ) Обзор хвойных растений.', 61, 'Сад и огород')",35,Garden and vegetable garden,Сад и огород,https://storage.yandexcloud.net/rutube-tagging/dc0fb04d6e174f25110bbe6911a579a6.mp4
https://rutube.ru/video/cf69ef88c7a1b916a1b624c91dbefd5c/,"('реальный способ борьбы с фитофторой', 61, 'Сад и огород')",35,Garden and vegetable garden,Сад и огород,https://storage.yandexcloud.net/rutube-tagging/cf69ef88c7a1b916a1b624c91dbefd5c.mp4
https://rutube.ru/video/c9c1c2c883cfda00136ef4fbfd647d7a/,"('минитрактор из мотоблока МБ-90, КАДВИ, 2000 года выпуска.', 61, 'Сад и огород')",35,Garden and vegetable garden,Сад и огород,https://storage.yandexcloud.net/rutube-tagging/c9c1c2c883cfda00136ef4fbfd647d7a.mp4
https://rutube.ru/video/12c050b55e01181ca79449f2f0b791ee/,"('Земклуника дар 2024', 61, 'Сад и огород')",35,Garden and vegetable garden,Сад и огород,https://storage.yandexcloud.net/rutube-tagging/12c050b55e01181ca79449f2f0b791ee.mp4
https://rutube.ru/shorts/f8e05e34e0b513aa9320f9907799b314/,"(None, None, None)",35,Garden and vegetable garden,Сад и огород,https://storage.yandexcloud.net/rutube-tagging/f8e05e34e0b513aa9320f9907799b314.mp4
https://rutube.ru/video/8f43be0a7ec2fe5eb8c43981521b025d/,"('ВИНОГРАД В КАШПО: ФАНТАЗИЯ ИЛИ РЕАЛЬНОСТЬ', 61, 'Сад и огород')",35,Garden and vegetable garden,Сад и огород,https://storage.yandexcloud.net/rutube-tagging/8f43be0a7ec2fe5eb8c43981521b025d.mp4
https://rutube.ru/video/74a8124af5c356afa01ac5311a2ebdca/,"('38 - САМЫЙ ЛУЧШИЙ И ПРОСТОЙ СПОСОБ БОРЬБЫ С МУРАВЬЯМИ!!!', 61, 'Сад и огород')",35,Garden and vegetable garden,Сад и огород,https://storage.yandexcloud.net/rutube-tagging/74a8124af5c356afa01ac5311a2ebdca.mp4
https://rutube.ru/video/1fe3c8798c93a1836580941cd386bebd/,"('Погрузка гигантских тыкв', 61, 'Сад и огород')",35,Garden and vegetable garden,Сад и огород,https://storage.yandexcloud.net/rutube-tagging/1fe3c8798c93a1836580941cd386bebd.mp4
https://rutube.ru/video/2a071d4c099fafa6a324204029630224/,"('КУРИНЫЙ СУП ИЗ ЗЕМЛЯНЫХ ОРЕХОВ. АРАХИСОВЫЙ СУП С КУРИЦЕЙ. #шефшаров #500супов #куриныйсуп #арахис', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/2a071d4c099fafa6a324204029630224.mp4
https://rutube.ru/video/89016b988fa65df3a788deb98acd7f22/,"('Писто овощное рагу по-испански — рецепт блюда в мультиварке', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/89016b988fa65df3a788deb98acd7f22.mp4
https://rutube.ru/video/d080e79af612427b39912158090f37d2/,"('МАК-Н-ЧИЗ С ПШЕНИЧНОЙ КРОШКОЙ И БЕКОНОМ / Макароны с сыром по-американски', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/d080e79af612427b39912158090f37d2.mp4
https://rutube.ru/video/40403c4d11ac2cb5ec162afd5a3912ce/,"('-58 кг! Быстрый завтрак при похудении. Оладьи ""Стройность"" без сахара и глютена. РЕЦЕПТ', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/40403c4d11ac2cb5ec162afd5a3912ce.mp4
https://rutube.ru/video/b5b2e60381530b6ec4ee277db417e891/,"('Карбонат свиной на мангале.', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/b5b2e60381530b6ec4ee277db417e891.mp4
https://rutube.ru/video/f4a3b3123777b6ce20a7f64efc754832/,"('Жареные Грибы. Лисички в сметанном Соусе с Картошкой.', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/f4a3b3123777b6ce20a7f64efc754832.mp4
https://rutube.ru/video/93784bdbe6dc700f246d9afe354bde9c/,"('КАК вкусно ПРИГОТОВИТЬ сезонные ОВОЩИ Знаменитый Аджапсандал ПРОСТОЙ РЕЦЕПТ', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/93784bdbe6dc700f246d9afe354bde9c.mp4
https://rutube.ru/video/452a767296d166673e7d85ff34d547eb/,"('Мия готовит пирожки', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/452a767296d166673e7d85ff34d547eb.mp4
https://rutube.ru/video/b4f19753ecb486aca2e7449420afb7f2/,"('Нога барана, запеченная в земле и вкусный гарнир на садже!!!!', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/b4f19753ecb486aca2e7449420afb7f2.mp4
https://rutube.ru/video/b943e60bb1c5f90d758b7405e577eec5/,"('КУРИЦА С РИСОМ | ГОТОВКА С ПАРНЕМ', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/b943e60bb1c5f90d758b7405e577eec5.mp4
https://rutube.ru/video/d906da1c3be9060aec28fa3149e5f5a6/,"('Хоть на повседневный стол, хоть на праздничный стол!  Салат с кукурузой и грибами', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/d906da1c3be9060aec28fa3149e5f5a6.mp4
https://rutube.ru/video/6ad77d6ebea4392f17cebf246de37321/,"('Закусочный овощной торт на праздничный стол', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/6ad77d6ebea4392f17cebf246de37321.mp4
https://rutube.ru/video/0a1620796ebeda6efbe38cb514b4c623/,"('Оригинальный омлет с лавашом, овощами, зеленью и колбаской', 59, 'Еда')",36,Food,Еда,https://storage.yandexcloud.net/rutube-tagging/0a1620796ebeda6efbe38cb514b4c623.mp4
https://rutube.ru/video/55c1b651eff4e7645e894d93a4ad2562/,"('ПОПРЫГУШКИ', 57, 'Развлечения')",37,Entertainment,Развлечения,https://storage.yandexcloud.net/rutube-tagging/55c1b651eff4e7645e894d93a4ad2562.mp4
https://rutube.ru/video/31dfc821beef1111e4cc3f81cbe3e963/,"('Счастье в руки не поймаешь... 14.09.24...', 57, 'Развлечения')",37,Entertainment,Развлечения,https://storage.yandexcloud.net/rutube-tagging/31dfc821beef1111e4cc3f81cbe3e963.mp4
https://rutube.ru/video/2360b24cb3ffc50a156b761128c9341b/,"('ПЕРВАЯ СХОДКА | Я НА КОЛЁСАХ', 57, 'Развлечения')",37,Entertainment,Развлечения,https://storage.yandexcloud.net/rutube-tagging/2360b24cb3ffc50a156b761128c9341b.mp4
https://rutube.ru/video/246300b029c9db8081da9bf22def33ac/,"('ИНТЕРАКТИВ С ГОСТЯМИ/ИГРА С ВЕДУЩИМ', 57, 'Развлечения')",37,Entertainment,Развлечения,https://storage.yandexcloud.net/rutube-tagging/246300b029c9db8081da9bf22def33ac.mp4
https://rutube.ru/video/41148348fdcb304d0255350a3f9066e0/,"('видео 3', 57, 'Развлечения')",37,Entertainment,Развлечения,https://storage.yandexcloud.net/rutube-tagging/41148348fdcb304d0255350a3f9066e0.mp4
https://rutube.ru/video/f32ae1f270449daf0ad98948b4256789/,"('VID_20221223_121910.mp4', 57, 'Развлечения')",37,Entertainment,Развлечения,https://storage.yandexcloud.net/rutube-tagging/f32ae1f270449daf0ad98948b4256789.mp4
https://rutube.ru/video/d7fe93c0d3c10396f61c6b91b1562af4/,"('видео 2', 57, 'Развлечения')",37,Entertainment,Развлечения,https://storage.yandexcloud.net/rutube-tagging/d7fe93c0d3c10396f61c6b91b1562af4.mp4
https://rutube.ru/video/8ffdc17ebb159ab938a8cb3c8930bed8/,"('Приколы 2024 лучшие до слез тест на психику смешные видео попробуй не засмеяться тест на психику 10', 57, 'Развлечения')",37,Entertainment,Развлечения,https://storage.yandexcloud.net/rutube-tagging/8ffdc17ebb159ab938a8cb3c8930bed8.mp4
https://rutube.ru/shorts/e39ec222ba9a38961aa94c3f19124cac/,"(None, None, None)",37,Entertainment,Развлечения,https://storage.yandexcloud.net/rutube-tagging/e39ec222ba9a38961aa94c3f19124cac.mp4
https://rutube.ru/video/485c74bfd975a3ee5cc496d072243173/,"('Добрые люди..... 13.09.24.', 57, 'Развлечения')",37,Entertainment,Развлечения,https://storage.yandexcloud.net/rutube-tagging/485c74bfd975a3ee5cc496d072243173.mp4
https://rutube.ru/video/c0fc8ad25fbe0545aeebde84ad075fef/,"('Причина, по которой многие люди тупые', 54, 'Эзотерика')",38,Esotericism,Эзотерика,https://storage.yandexcloud.net/rutube-tagging/c0fc8ad25fbe0545aeebde84ad075fef.mp4
https://rutube.ru/video/3658ad80ca2373bfd5e158b88dbbde04/,"('Подружись с Тьмой. Эзотерика', 54, 'Эзотерика')",38,Esotericism,Эзотерика,https://storage.yandexcloud.net/rutube-tagging/3658ad80ca2373bfd5e158b88dbbde04.mp4
https://rutube.ru/video/f70750142e6dd9ded609bbca99f11aae/,"('Рекомендации на 14 сентября.', 54, 'Эзотерика')",38,Esotericism,Эзотерика,https://storage.yandexcloud.net/rutube-tagging/f70750142e6dd9ded609bbca99f11aae.mp4
https://rutube.ru/video/7f184d275951507096dca8c734db9d44/,"('гармонизация отношений', 54, 'Эзотерика')",38,Esotericism,Эзотерика,https://storage.yandexcloud.net/rutube-tagging/7f184d275951507096dca8c734db9d44.mp4
https://rutube.ru/video/47840d80c1ef8964ca634566e698b993/,"('Что Скрывает от Вас загаданная Женщина?! Расклад для Мужчин! Общий расклад Таро Уэйта! Совет Карт!', 54, 'Эзотерика')",38,Esotericism,Эзотерика,https://storage.yandexcloud.net/rutube-tagging/47840d80c1ef8964ca634566e698b993.mp4
https://rutube.ru/video/9511f61ba3a51e0393cc40d76ee1c651/,"('VID_20240914_132620.mp4', 54, 'Эзотерика')",38,Esotericism,Эзотерика,https://storage.yandexcloud.net/rutube-tagging/9511f61ba3a51e0393cc40d76ee1c651.mp4
https://rutube.ru/video/24eb8c17f11f14daed5a2eb044c8f246/,"('18.09.2024: Лунное затмение | Время великого шторма цивилизации', 54, 'Эзотерика')",38,Esotericism,Эзотерика,https://storage.yandexcloud.net/rutube-tagging/24eb8c17f11f14daed5a2eb044c8f246.mp4
https://rutube.ru/video/ddc5e229b9f93219f991c37fc885d087/,"('✨ Сообщение от Межгалактического Совета Света Андромеды 💫', 54, 'Эзотерика')",38,Esotericism,Эзотерика,https://storage.yandexcloud.net/rutube-tagging/ddc5e229b9f93219f991c37fc885d087.mp4
https://rutube.ru/video/56933d3428765e8737b8a7eda760b88f/,"('Ваше магическое развитие', 54, 'Эзотерика')",38,Esotericism,Эзотерика,https://storage.yandexcloud.net/rutube-tagging/56933d3428765e8737b8a7eda760b88f.mp4
https://rutube.ru/video/d4c983ee7056d2f5dc21b2b38a8793df/,"('Да пребудут с нами Силы Небесные.', 54, 'Эзотерика')",38,Esotericism,Эзотерика,https://storage.yandexcloud.net/rutube-tagging/d4c983ee7056d2f5dc21b2b38a8793df.mp4
https://rutube.ru/video/37253f555355708979303175552473b9/,"('Как средневековые крестьяне сделали Европу великой', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/37253f555355708979303175552473b9.mp4
https://rutube.ru/video/1593defd00518e934c471630ef52a20b/,"('Почему летает самолет и не падает', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/1593defd00518e934c471630ef52a20b.mp4
https://rutube.ru/shorts/d3fac53a577e780fb6a39bf325ae1f73/,"(None, None, None)",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/d3fac53a577e780fb6a39bf325ae1f73.mp4
https://rutube.ru/video/83487982ca423c1e8c960b8b9dc9984d/,"('[Ridddle] Черная дыра в 40 млрд раз массивнее Солнца', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/83487982ca423c1e8c960b8b9dc9984d.mp4
https://rutube.ru/video/0676bb0c7d6bc5d847030bc652ca686d/,"('[Ridddle] Кто живет в мертвой зоне океана', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/0676bb0c7d6bc5d847030bc652ca686d.mp4
https://rutube.ru/video/75b72cbca4a3468adc7ec46b3bb300a3/,"('[Ridddle] Что, если кислорода станет вдвое больше', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/75b72cbca4a3468adc7ec46b3bb300a3.mp4
https://rutube.ru/video/f3877bf0cfc2c8b27767a14ecceac952/,"('Научная школа выходного дня _Интеллектуариум_', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/f3877bf0cfc2c8b27767a14ecceac952.mp4
https://rutube.ru/video/e1f1a4796b78a54388e03070643c1b0f/,"('[Ridddle] Как работают Атомная и Водородная бомбы за 10 минут', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/e1f1a4796b78a54388e03070643c1b0f.mp4
https://rutube.ru/shorts/a9baaceea0cb6dbb1a4e0614c0554ae0/,"(None, None, None)",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/a9baaceea0cb6dbb1a4e0614c0554ae0.mp4
https://rutube.ru/video/60b6743a32c267cc1262769f06bd4982/,"('Учительница в восторг попала! И включила на уроке. Как найти общий ЗНАМЕНАТЕЛЬ за 6 минут', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/60b6743a32c267cc1262769f06bd4982.mp4
https://rutube.ru/video/98611c3d4d1e9b2cb3ca6d9149d07233/,"('ЧТО НЕ ТАК С МАРСОМ', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/98611c3d4d1e9b2cb3ca6d9149d07233.mp4
https://rutube.ru/video/e651acb99495c689f30ba784f6863d63/,"('Какие были губернии в Российской Империи? Новгородская губерния России, в середине 19 века. Часть 41', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/e651acb99495c689f30ba784f6863d63.mp4
https://rutube.ru/video/7d4692272a9397a0133d6f5d0d830750/,"('Сборка простого универсального усилителя. Для детекции сигнала ЯМР и других целей. Часть 2. Схема', 52, 'Наука')",39,The science,Наука,https://storage.yandexcloud.net/rutube-tagging/7d4692272a9397a0133d6f5d0d830750.mp4
https://rutube.ru/video/d099f09f29074fb2a9c456537ac05930/,"(""[FREE] Хаски type beat (Prod. strannyy paren')"", 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/d099f09f29074fb2a9c456537ac05930.mp4
https://rutube.ru/video/380e071dffe19637eaa525e056fd6101/,"('Dany Kole - Pictures (Deepjack Remix)', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/380e071dffe19637eaa525e056fd6101.mp4
https://rutube.ru/video/bbfa4832e717a2dc14b11635fb8fd4b9/,"('ЧБ - Бас и бетон (Премьера трека 2024)', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/bbfa4832e717a2dc14b11635fb8fd4b9.mp4
https://rutube.ru/video/48ebc234becd50f57d5aed71a3bf492c/,"('ЦитАдель - Лето', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/48ebc234becd50f57d5aed71a3bf492c.mp4
https://rutube.ru/video/d5d744b7e198d65d7b24fd3d85d90185/,"('ARrost - Исповедь убийцы (beat)', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/d5d744b7e198d65d7b24fd3d85d90185.mp4
https://rutube.ru/video/d547ee96d4c3f27796ff885d0fe408d2/,"('17. Geoffplaysguitar - PT-1X12', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/d547ee96d4c3f27796ff885d0fe408d2.mp4
https://rutube.ru/video/5900a99fae5df153865e6cbfd2eb24d3/,"('Умные мысли вслух.', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/5900a99fae5df153865e6cbfd2eb24d3.mp4
https://rutube.ru/video/f1349af4875c384e5ecf5422b8cc31a3/,"('РЭП О НЕСЧАСТНОЙ ЛЮБВИ', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/f1349af4875c384e5ecf5422b8cc31a3.mp4
https://rutube.ru/video/ec6f50538c454df4869619375b3cad10/,"('Народные мотивы', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/ec6f50538c454df4869619375b3cad10.mp4
https://rutube.ru/video/5124d9e2066d6cb92e2af8e9b962d800/,"('Я не верю', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/5124d9e2066d6cb92e2af8e9b962d800.mp4
https://rutube.ru/video/07a9fc0e42472cb6ba614a888323aaef/,"('Вот и всё, осталась лишь тоска', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/07a9fc0e42472cb6ba614a888323aaef.mp4
https://rutube.ru/video/5d1d91e2f3d074096484a7b4ff029c0a/,"('Voice over background music / background music for voice over', 48, 'Аудио')",40,Audio,Аудио,https://storage.yandexcloud.net/rutube-tagging/5d1d91e2f3d074096484a7b4ff029c0a.mp4
https://rutube.ru/video/17461e2a9abd840802fc350a7b9adfa8/,"('Как активировать Windows 10 | Активация Windows 10', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/17461e2a9abd840802fc350a7b9adfa8.mp4
https://rutube.ru/video/50ca4c38bbd7377d78844a4390a21be4/,"('TonBitcoin nft майнинг в телеграмме', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/50ca4c38bbd7377d78844a4390a21be4.mp4
https://rutube.ru/video/7395743251d1b10c0d73c908fecf35f9/,"('Может ли ИИ доить коров? Как меняется сельское хозяйство с приходом технологий', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/7395743251d1b10c0d73c908fecf35f9.mp4
https://rutube.ru/video/e3c677e38339db0436a757e00be03133/,"('JavaScript - 152 - Working With Arrays - flat and flatMap', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/e3c677e38339db0436a757e00be03133.mp4
https://rutube.ru/video/f2fef542f4cc28eb26439f4d4357c70c/,"('#заметкиинвестора Total Value Locked. Общая заблокированная стоимость криптовалютного актива.mp4', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/f2fef542f4cc28eb26439f4d4357c70c.mp4
https://rutube.ru/video/c837bac7867c682282403d828f2fb093/,"('Пятнашки 7.08 Ускорение поиска позиций с высокой энтропией. Сравнение с популярной реализацией с GH', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/c837bac7867c682282403d828f2fb093.mp4
https://rutube.ru/video/2203cdf26dacb598a48d17119124da84/,"('A Kaleidoscope of C++ Lambdas - Dawid Zalewski - C++ on Sea 2024', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/2203cdf26dacb598a48d17119124da84.mp4
https://rutube.ru/video/a06035228637e58c25887a2595899e50/,"('SB. Типовые ошибки по модулю 20. Правильный учёт прибыли. Партия (Характеристика) во внешнем цикле.', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/a06035228637e58c25887a2595899e50.mp4
https://rutube.ru/video/a465fd51fc9781fd9d379eac8f3363fa/,"('Flutter In App Review', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/a465fd51fc9781fd9d379eac8f3363fa.mp4
https://rutube.ru/video/70b0a5a1558da68b40c2029841dda6a8/,"('Демонстрация', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/70b0a5a1558da68b40c2029841dda6a8.mp4
https://rutube.ru/video/1cc5165653194490f7cc2f8f49d61058/,"('Python - 025 - List Indexing and Tuples - Coding Experiments', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/1cc5165653194490f7cc2f8f49d61058.mp4
https://rutube.ru/video/662254f0bc64282ec5336b01facb4c9a/,"('DEMO CDC Mongodb to Clickhouse + click.Partitions', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/662254f0bc64282ec5336b01facb4c9a.mp4
https://rutube.ru/video/de9177b3e2b9a9fcafe28dd0799a3082/,"('Функция: ПОИСК в ЯНДЕКС для chatGPT в конструкторе Ai-ботов и нейросотрудников ProTalk', 45, 'Технологии и интернет')",41,Technology and the Internet,Технологии и интернет,https://storage.yandexcloud.net/rutube-tagging/de9177b3e2b9a9fcafe28dd0799a3082.mp4
https://rutube.ru/video/f009f51bffaf0ebf258ca074a8d117d9/,"('Юлия Ковальчук хочет снять мотоциклиста', 43, 'Телепередачи')",42,TV shows,Телепередачи,https://storage.yandexcloud.net/rutube-tagging/f009f51bffaf0ebf258ca074a8d117d9.mp4
https://rutube.ru/video/a40b0ca34534ff89371eff7b2eca69d9/,"('Радуга в бутылке. Декоративная бутылка с цветной солью от Ярика и Данила. Подарок для мамы', 42, 'Детям')",43,For children,Детям,https://storage.yandexcloud.net/rutube-tagging/a40b0ca34534ff89371eff7b2eca69d9.mp4
https://rutube.ru/video/54891d1c19645ea51423c16a9be9a75c/,"('СУМАСШЕДШАЯ ЛАБОРАТОРИЯ «Неоновый Слайм»', 42, 'Детям')",43,For children,Детям,https://storage.yandexcloud.net/rutube-tagging/54891d1c19645ea51423c16a9be9a75c.mp4
https://rutube.ru/video/03643c71373ed3d104b937cd32969eb1/,"('Синий трактор - Большой сборник - Самые новые песни мультики для малышей', 7, 'Мультфильмы')",43,For children,Детям,https://storage.yandexcloud.net/rutube-tagging/03643c71373ed3d104b937cd32969eb1.mp4
https://rutube.ru/video/e3da9f05bcceb4de2c05ceda7836ede3/,"('Русская народная сказка - Журавль и цапля', 42, 'Детям')",43,For children,Детям,https://storage.yandexcloud.net/rutube-tagging/e3da9f05bcceb4de2c05ceda7836ede3.mp4
https://rutube.ru/video/00045a908bc5bc4af943b610eaf111c0/,"('Игрушечная страна: Господин гоблин Табби. 21 серия ', 42, 'Детям')",43,For children,Детям,https://storage.yandexcloud.net/rutube-tagging/00045a908bc5bc4af943b610eaf111c0.mp4
